student_id,semester,course_code,course_name,credits,course_category,marks,attendance_percent,grade,grade_point,status,attempt_number
STU0135,1,CSE 5A,Introduction to Programming I,4,core,87,98,A,4.0,completed,1
STU0135,1,MATH 18,Linear Algebra,4,math,85,100,A,4.0,completed,1
STU0135,1,MATH 20A,Calculus for Science and Engineering,4,math,81,89,A-,3.7,completed,1
STU0135,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,80,79,A-,3.7,completed,1
STU0135,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,81,76,A-,3.7,completed,1
STU0135,2,CSE 20,Discrete Mathematics,4,math,73,93,B,3.0,completed,1
STU0135,2,CSE 21,Mathematics for Algorithms and Systems,4,core,88,83,A,4.0,completed,1
STU0135,2,MATH 20B,Calculus for Science and Engineering,4,math,77,90,B+,3.3,completed,1
STU0135,3,CSE 100,Advanced Data Structures,4,core,84,71,A-,3.7,current,1
STU0135,3,CSE 30,Computer Organization and Systems Programming,4,core,85,93,A,4.0,current,1
STU0135,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,80,92,A-,3.7,current,1
STU0135,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,79,96,B+,3.3,current,1
STU0136,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,81,95,A-,3.7,completed,1
STU0136,1,CSE 5A,Introduction to Programming I,4,core,80,88,A-,3.7,completed,1
STU0136,1,MATH 18,Linear Algebra,4,math,88,89,A,4.0,completed,1
STU0136,1,MATH 20A,Calculus for Science and Engineering,4,math,82,95,A-,3.7,completed,1
STU0136,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,94,86,A+,4.0,completed,1
STU0136,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,89,87,A,4.0,completed,1
STU0136,2,CSE 20,Discrete Mathematics,4,math,86,80,A,4.0,completed,1
STU0136,2,CSE 21,Mathematics for Algorithms and Systems,4,core,85,100,A,4.0,completed,1
STU0136,2,MATH 20B,Calculus for Science and Engineering,4,math,95,87,A+,4.0,completed,1
STU0136,3,CSE 100,Advanced Data Structures,4,core,83,77,A-,3.7,current,1
STU0136,3,CSE 30,Computer Organization and Systems Programming,4,core,74,95,B,3.0,current,1
STU0136,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,91,93,A+,4.0,current,1
STU0136,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,82,89,A-,3.7,current,1
STU0137,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,98,97,A+,4.0,completed,1
STU0137,1,CSE 5A,Introduction to Programming I,4,core,89,94,A,4.0,completed,1
STU0137,1,MATH 18,Linear Algebra,4,math,90,85,A+,4.0,completed,1
STU0137,1,MATH 20A,Calculus for Science and Engineering,4,math,81,78,A-,3.7,completed,1
STU0137,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,81,77,A-,3.7,completed,1
STU0137,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,89,82,A,4.0,completed,1
STU0137,2,CSE 20,Discrete Mathematics,4,math,91,80,A+,4.0,completed,1
STU0137,2,CSE 21,Mathematics for Algorithms and Systems,4,core,87,75,A,4.0,completed,1
STU0137,2,MATH 20B,Calculus for Science and Engineering,4,math,83,94,A-,3.7,completed,1
STU0137,3,CSE 100,Advanced Data Structures,4,core,98,89,A+,4.0,current,1
STU0137,3,CSE 30,Computer Organization and Systems Programming,4,core,81,90,A-,3.7,current,1
STU0137,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,91,91,A+,4.0,current,1
STU0137,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,75,87,B+,3.3,current,1
STU0138,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,74,91,B,3.0,completed,1
STU0138,1,CSE 5A,Introduction to Programming I,4,core,67,64,B-,2.7,completed,1
STU0138,1,MATH 18,Linear Algebra,4,math,72,77,B,3.0,completed,1
STU0138,1,MATH 20A,Calculus for Science and Engineering,4,math,73,92,B,3.0,completed,1
STU0138,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,75,99,B+,3.3,completed,1
STU0138,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,77,87,B+,3.3,completed,1
STU0138,2,CSE 20,Discrete Mathematics,4,math,86,88,A,4.0,completed,1
STU0138,2,CSE 21,Mathematics for Algorithms and Systems,4,core,69,78,B-,2.7,completed,1
STU0138,2,MATH 20B,Calculus for Science and Engineering,4,math,82,99,A-,3.7,completed,1
STU0138,3,CSE 100,Advanced Data Structures,4,core,70,67,B,3.0,completed,1
STU0138,3,CSE 30,Computer Organization and Systems Programming,4,core,62,81,C+,2.3,completed,1
STU0138,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,66,67,B-,2.7,completed,1
STU0138,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,73,82,B,3.0,completed,1
STU0138,4,CSE 101,Design and Analysis of Algorithms,4,core,62,77,C+,2.3,current,1
STU0138,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,72,78,B,3.0,current,1
STU0138,4,CSE 110,Software Engineering,4,core,70,75,B,3.0,current,1
STU0138,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,81,63,A-,3.7,current,1
STU0139,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,93,81,A+,4.0,completed,1
STU0139,1,CSE 5A,Introduction to Programming I,4,core,85,91,A,4.0,completed,1
STU0139,1,MATH 18,Linear Algebra,4,math,78,89,B+,3.3,completed,1
STU0139,1,MATH 20A,Calculus for Science and Engineering,4,math,79,100,B+,3.3,completed,1
STU0139,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,82,86,A-,3.7,completed,1
STU0139,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,80,79,A-,3.7,completed,1
STU0139,2,CSE 20,Discrete Mathematics,4,math,87,76,A,4.0,completed,1
STU0139,2,CSE 21,Mathematics for Algorithms and Systems,4,core,82,100,A-,3.7,completed,1
STU0139,2,MATH 20B,Calculus for Science and Engineering,4,math,90,87,A+,4.0,completed,1
STU0139,3,CSE 100,Advanced Data Structures,4,core,80,100,A-,3.7,completed,1
STU0139,3,CSE 30,Computer Organization and Systems Programming,4,core,75,100,B+,3.3,completed,1
STU0139,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,93,77,A+,4.0,completed,1
STU0139,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,77,93,B+,3.3,completed,1
STU0139,4,CSE 101,Design and Analysis of Algorithms,4,core,77,92,B+,3.3,completed,1
STU0139,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,81,86,A-,3.7,completed,1
STU0139,4,CSE 110,Software Engineering,4,core,92,75,A+,4.0,completed,1
STU0139,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,76,92,B+,3.3,completed,1
STU0139,5,CSE 120,Principles of Computer Operating Systems,4,systems,68,85,B-,2.7,completed,1
STU0139,5,CSE 123,Computer Networks,4,networks,80,75,A-,3.7,completed,1
STU0139,5,DSC 80,The Practice and Application of Data Science,4,data,70,67,B,3.0,completed,1
STU0139,5,ECE 109,Engineering Probability and Statistics,4,math,73,74,B,3.0,completed,1
STU0139,5,MATH 183,Statistical Methods,4,math,84,66,A-,3.7,completed,1
STU0139,6,CSE 105,Theory of Computability,4,systems,80,73,A-,3.7,completed,1
STU0139,6,CSE 132B,Database Systems Applications,4,database,85,78,A,4.0,completed,1
STU0139,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,77,95,B+,3.3,completed,1
STU0139,6,CSE 151A,Introduction to Machine Learning,4,ai,85,77,A,4.0,completed,1
STU0139,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,72,85,B,3.0,completed,1
STU0139,7,CSE 124,Networked Services,4,networks,75,83,B+,3.3,current,1
STU0139,7,CSE 127,Introduction to Computer Security,4,security,81,91,A-,3.7,current,1
STU0139,7,CSE 131,Compiler Construction,4,systems,63,81,C+,2.3,current,1
STU0139,7,CSE 152,Introduction to Computer Vision,4,ai,89,100,A,4.0,current,1
STU0139,7,CSE 158,Recommender Systems and Web Mining,4,ai,69,79,B-,2.7,current,1
STU0140,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,78,92,B+,3.3,completed,1
STU0140,1,CSE 5A,Introduction to Programming I,4,core,84,78,A-,3.7,completed,1
STU0140,1,MATH 18,Linear Algebra,4,math,85,73,A,4.0,completed,1
STU0140,1,MATH 20A,Calculus for Science and Engineering,4,math,89,81,A,4.0,completed,1
STU0140,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,67,81,B-,2.7,completed,1
STU0140,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,90,85,A+,4.0,completed,1
STU0140,2,CSE 20,Discrete Mathematics,4,math,79,85,B+,3.3,completed,1
STU0140,2,CSE 21,Mathematics for Algorithms and Systems,4,core,91,76,A+,4.0,completed,1
STU0140,2,MATH 20B,Calculus for Science and Engineering,4,math,87,77,A,4.0,completed,1
STU0140,3,CSE 100,Advanced Data Structures,4,core,61,87,C+,2.3,completed,1
STU0140,3,CSE 30,Computer Organization and Systems Programming,4,core,93,78,A+,4.0,completed,1
STU0140,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,71,91,B,3.0,completed,1
STU0140,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,83,85,A-,3.7,completed,1
STU0140,4,CSE 101,Design and Analysis of Algorithms,4,core,82,79,A-,3.7,completed,1
STU0140,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,74,82,B,3.0,completed,1
STU0140,4,CSE 110,Software Engineering,4,core,75,82,B+,3.3,completed,1
STU0140,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,91,83,A+,4.0,completed,1
STU0140,5,CSE 120,Principles of Computer Operating Systems,4,systems,74,79,B,3.0,completed,1
STU0140,5,CSE 123,Computer Networks,4,networks,78,90,B+,3.3,completed,1
STU0140,5,CSE 132A,Database System Principles,4,database,79,88,B+,3.3,completed,1
STU0140,5,DSC 80,The Practice and Application of Data Science,4,data,74,86,B,3.0,completed,1
STU0140,5,ECE 109,Engineering Probability and Statistics,4,math,83,59,A-,3.7,completed,1
STU0140,6,CSE 105,Theory of Computability,4,systems,65,85,B-,2.7,completed,1
STU0140,6,CSE 132B,Database Systems Applications,4,database,52,80,C-,1.7,completed,1
STU0140,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,78,95,B+,3.3,completed,1
STU0140,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,74,100,B,3.0,completed,1
STU0140,6,CSE 151A,Introduction to Machine Learning,4,ai,77,78,B+,3.3,completed,1
STU0140,7,CSE 127,Introduction to Computer Security,4,security,74,71,B,3.0,current,1
STU0140,7,CSE 151B,Deep Learning,4,ai,61,72,C+,2.3,current,1
STU0140,7,CSE 152,Introduction to Computer Vision,4,ai,76,77,B+,3.3,current,1
STU0140,7,CSE 158,Recommender Systems and Web Mining,4,ai,83,93,A-,3.7,current,1
STU0140,7,MATH 188,Algebraic Combinatorics,4,math,73,81,B,3.0,current,1
STU0141,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,75,96,B+,3.3,completed,1
STU0141,1,CSE 5A,Introduction to Programming I,4,core,68,100,B-,2.7,completed,1
STU0141,1,MATH 18,Linear Algebra,4,math,95,86,A+,4.0,completed,1
STU0141,1,MATH 20A,Calculus for Science and Engineering,4,math,77,98,B+,3.3,completed,1
STU0141,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,85,82,A,4.0,completed,1
STU0141,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,91,92,A+,4.0,completed,1
STU0141,2,CSE 20,Discrete Mathematics,4,math,88,85,A,4.0,completed,1
STU0141,2,CSE 21,Mathematics for Algorithms and Systems,4,core,94,79,A+,4.0,completed,1
STU0141,2,MATH 20B,Calculus for Science and Engineering,4,math,85,75,A,4.0,completed,1
STU0141,3,CSE 100,Advanced Data Structures,4,core,77,90,B+,3.3,completed,1
STU0141,3,CSE 30,Computer Organization and Systems Programming,4,core,89,99,A,4.0,completed,1
STU0141,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,80,77,A-,3.7,completed,1
STU0141,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,84,84,A-,3.7,completed,1
STU0141,4,CSE 101,Design and Analysis of Algorithms,4,core,68,74,B-,2.7,completed,1
STU0141,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,86,85,A,4.0,completed,1
STU0141,4,CSE 110,Software Engineering,4,core,75,66,B+,3.3,completed,1
STU0141,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,95,89,A+,4.0,completed,1
STU0141,5,CSE 123,Computer Networks,4,networks,76,98,B+,3.3,completed,1
STU0141,5,CSE 132A,Database System Principles,4,database,82,95,A-,3.7,completed,1
STU0141,5,DSC 80,The Practice and Application of Data Science,4,data,93,82,A+,4.0,completed,1
STU0141,5,ECE 109,Engineering Probability and Statistics,4,math,76,98,B+,3.3,completed,1
STU0141,5,MATH 183,Statistical Methods,4,math,78,86,B+,3.3,completed,1
STU0141,6,CSE 105,Theory of Computability,4,systems,85,87,A,4.0,current,1
STU0141,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,64,70,C+,2.3,current,1
STU0141,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,90,72,A+,4.0,current,1
STU0141,6,CSE 151A,Introduction to Machine Learning,4,ai,85,85,A,4.0,current,1
STU0141,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,87,75,A,4.0,current,1
STU0142,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,92,92,A+,4.0,completed,1
STU0142,1,CSE 5A,Introduction to Programming I,4,core,89,87,A,4.0,completed,1
STU0142,1,MATH 18,Linear Algebra,4,math,91,94,A+,4.0,completed,1
STU0142,1,MATH 20A,Calculus for Science and Engineering,4,math,81,85,A-,3.7,completed,1
STU0142,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,75,90,B+,3.3,completed,1
STU0142,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,85,82,A,4.0,completed,1
STU0142,2,CSE 20,Discrete Mathematics,4,math,76,86,B+,3.3,completed,1
STU0142,2,CSE 21,Mathematics for Algorithms and Systems,4,core,75,94,B+,3.3,completed,1
STU0142,2,MATH 20B,Calculus for Science and Engineering,4,math,93,77,A+,4.0,completed,1
STU0142,3,CSE 100,Advanced Data Structures,4,core,74,83,B,3.0,completed,1
STU0142,3,CSE 30,Computer Organization and Systems Programming,4,core,83,99,A-,3.7,completed,1
STU0142,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,95,87,A+,4.0,completed,1
STU0142,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,83,79,A-,3.7,completed,1
STU0142,4,CSE 101,Design and Analysis of Algorithms,4,core,65,90,B-,2.7,completed,1
STU0142,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,67,82,B-,2.7,completed,1
STU0142,4,CSE 110,Software Engineering,4,core,82,81,A-,3.7,completed,1
STU0142,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,77,90,B+,3.3,completed,1
STU0142,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,64,88,C+,2.3,completed,1
STU0142,5,CSE 132A,Database System Principles,4,database,79,80,B+,3.3,completed,1
STU0142,5,DSC 80,The Practice and Application of Data Science,4,data,68,68,B-,2.7,completed,1
STU0142,5,ECE 109,Engineering Probability and Statistics,4,math,60,74,C+,2.3,completed,1
STU0142,5,MATH 183,Statistical Methods,4,math,68,96,B-,2.7,completed,1
STU0142,6,CSE 132B,Database Systems Applications,4,database,82,97,A-,3.7,current,1
STU0142,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,84,73,A-,3.7,current,1
STU0142,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,61,73,C+,2.3,current,1
STU0142,6,CSE 151A,Introduction to Machine Learning,4,ai,87,73,A,4.0,current,1
STU0142,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,73,100,B,3.0,current,1
STU0143,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,94,83,A+,4.0,completed,1
STU0143,1,CSE 5A,Introduction to Programming I,4,core,91,86,A+,4.0,completed,1
STU0143,1,MATH 18,Linear Algebra,4,math,98,70,A+,4.0,completed,1
STU0143,1,MATH 20A,Calculus for Science and Engineering,4,math,81,100,A-,3.7,completed,1
STU0143,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,77,90,B+,3.3,completed,1
STU0143,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,74,83,B,3.0,completed,1
STU0143,2,CSE 20,Discrete Mathematics,4,math,98,92,A+,4.0,completed,1
STU0143,2,CSE 21,Mathematics for Algorithms and Systems,4,core,79,83,B+,3.3,completed,1
STU0143,2,MATH 20B,Calculus for Science and Engineering,4,math,85,78,A,4.0,completed,1
STU0143,3,CSE 100,Advanced Data Structures,4,core,92,76,A+,4.0,completed,1
STU0143,3,CSE 30,Computer Organization and Systems Programming,4,core,81,86,A-,3.7,completed,1
STU0143,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,81,100,A-,3.7,completed,1
STU0143,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,98,86,A+,4.0,completed,1
STU0143,4,CSE 101,Design and Analysis of Algorithms,4,core,97,95,A+,4.0,completed,1
STU0143,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,92,93,A+,4.0,completed,1
STU0143,4,CSE 110,Software Engineering,4,core,98,86,A+,4.0,completed,1
STU0143,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,78,100,B+,3.3,completed,1
STU0143,5,CSE 120,Principles of Computer Operating Systems,4,systems,88,97,A,4.0,completed,1
STU0143,5,CSE 123,Computer Networks,4,networks,72,76,B,3.0,completed,1
STU0143,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,78,94,B+,3.3,completed,1
STU0143,5,CSE 132A,Database System Principles,4,database,84,92,A-,3.7,completed,1
STU0143,5,DSC 80,The Practice and Application of Data Science,4,data,91,85,A+,4.0,completed,1
STU0143,6,CSE 105,Theory of Computability,4,systems,96,73,A+,4.0,current,1
STU0143,6,CSE 132B,Database Systems Applications,4,database,92,87,A+,4.0,current,1
STU0143,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,78,81,B+,3.3,current,1
STU0143,6,CSE 151A,Introduction to Machine Learning,4,ai,94,75,A+,4.0,current,1
STU0143,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,77,84,B+,3.3,current,1
STU0144,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,77,100,B+,3.3,completed,1
STU0144,1,CSE 5A,Introduction to Programming I,4,core,97,96,A+,4.0,completed,1
STU0144,1,MATH 18,Linear Algebra,4,math,81,97,A-,3.7,completed,1
STU0144,1,MATH 20A,Calculus for Science and Engineering,4,math,65,84,B-,2.7,completed,1
STU0144,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,73,95,B,3.0,completed,1
STU0144,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,90,72,A+,4.0,completed,1
STU0144,2,CSE 20,Discrete Mathematics,4,math,83,90,A-,3.7,completed,1
STU0144,2,CSE 21,Mathematics for Algorithms and Systems,4,core,67,96,B-,2.7,completed,1
STU0144,2,MATH 20B,Calculus for Science and Engineering,4,math,84,75,A-,3.7,completed,1
STU0144,3,CSE 100,Advanced Data Structures,4,core,88,77,A,4.0,completed,1
STU0144,3,CSE 30,Computer Organization and Systems Programming,4,core,82,84,A-,3.7,completed,1
STU0144,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,98,96,A+,4.0,completed,1
STU0144,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,84,73,A-,3.7,completed,1
STU0144,4,CSE 101,Design and Analysis of Algorithms,4,core,85,76,A,4.0,current,1
STU0144,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,88,75,A,4.0,current,1
STU0144,4,CSE 110,Software Engineering,4,core,75,100,B+,3.3,current,1
